"symbol","instrument_type","security_type","market_status","total_volume","aum_size","average","change","eps","exchange","exercise_price","exercise_ratio","high","implied_volatility","inav","intrinsic_value","last","last_trading_date","low","maturity_date","moneyness","pbv","pe","percent_change","percent_yield","theoretical","to_last_trade","underlying","underlying_price","updated_at"
"TITLE","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.12015",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.86","35.66",NULL,"1.2000000476837158",NULL,NULL,NULL,NULL,"2025-03-17 02:02:04.253626"
"TK","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.03178",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.33","0.0",NULL,"5.619999885559082",NULL,NULL,NULL,NULL,"2025-03-17 02:02:06.436909"
"TKC","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.53",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.88","16.73",NULL,"2.25",NULL,NULL,NULL,NULL,"2025-03-17 02:02:08.586605"
"TKN","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.60587",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4.78","13.47",NULL,"6.190000057220459",NULL,NULL,NULL,NULL,"2025-03-17 02:02:10.762612"
"TKS","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.10948",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.83","0.0",NULL,"8.039999961853027",NULL,NULL,NULL,NULL,"2025-03-17 02:02:12.937642"
"TKT","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.00407",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.55","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:02:15.107473"
"TLHPF","STOCK","CS","Open1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.3",NULL,NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:02:17.292528"
"TLI","STOCK","CS","Open1",36000,NULL,"12.0","0.4","1.02027",NULL,NULL,NULL,"12.0",NULL,NULL,NULL,"12.0",NULL,"12.0",NULL,NULL,"1.17","11.27","3.45","4.349999904632568",NULL,NULL,NULL,NULL,"2025-03-17 02:02:19.453822"
"TM","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.07026",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.46","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:02:21.653841"
"TMAN","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.62","10.3",NULL,"1.7200000286102295",NULL,NULL,NULL,NULL,"2025-03-17 02:02:23.808496"
"TMC","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.06381",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.54","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:02:25.993606"
"TMD","STOCK","CS","Open1",0,NULL,NULL,NULL,"2.20447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.15","11.25",NULL,"6.650000095367432",NULL,NULL,NULL,NULL,"2025-03-17 02:02:28.197296"
"TMI","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.011",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.72","54.49",NULL,"1.2699999809265137",NULL,NULL,NULL,NULL,"2025-03-17 02:02:30.403167"
"TMILL","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.04815",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.87","47.77",NULL,"2.1700000762939453",NULL,NULL,NULL,NULL,"2025-03-17 02:02:32.593757"
"TMT","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.04772",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.85","0.0",NULL,"1.659999966621399",NULL,NULL,NULL,NULL,"2025-03-17 02:02:34.832413"
"TMW","STOCK","CS","Open1",0,NULL,NULL,NULL,"10.09133",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.65","4.02",NULL,"7.409999847412109",NULL,NULL,NULL,NULL,"2025-03-17 02:02:37.028882"
"TNDT","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.2489",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.86","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:02:39.202219"
"TNH","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.62282",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.81","13.82",NULL,"1.8799999952316284",NULL,NULL,NULL,NULL,"2025-03-17 02:02:44.412036"
"TNITY","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.0024",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.46","1242.35",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:02:46.582535"
"TNL","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.31154",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.89","23.64",NULL,"1.2899999618530273",NULL,NULL,NULL,NULL,"2025-03-17 02:02:48.889588"
"TNP","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.23192",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.85","11.9",NULL,"3.440000057220459",NULL,NULL,NULL,NULL,"2025-03-17 02:02:51.089222"
"TNPC","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.39873",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.5","0.0",NULL,"2.1700000762939453",NULL,NULL,NULL,NULL,"2025-03-17 02:02:53.308192"
"TNPF","STOCK","CS","Open1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.24",NULL,NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:02:55.505745"
"TNR","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.77678",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.86","4.64",NULL,"9.699999809265137",NULL,NULL,NULL,NULL,"2025-03-17 02:03:00.694791"
"TOA","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.9561",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.62","11.56",NULL,"5.369999885559082",NULL,NULL,NULL,NULL,"2025-03-17 02:03:02.918834"
"TOG","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.86909",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.87","10.59",NULL,"4.889999866485596",NULL,NULL,NULL,NULL,"2025-03-17 02:03:05.29807"
"TOP","STOCK","CS","Open1",0,NULL,NULL,NULL,"4.45808",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.34","5.61",NULL,"7.599999904632568",NULL,NULL,NULL,NULL,"2025-03-17 02:03:07.523022"
"TOPP","STOCK","CS","Open1",0,NULL,NULL,NULL,"18.48309",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.55","8.39",NULL,"3.1700000762939453",NULL,NULL,NULL,NULL,"2025-03-17 02:03:09.693638"
"TPA","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.18527",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.98","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:03:11.859667"
"TPAC","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.26805",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.98","6.7",NULL,"4.46999979019165",NULL,NULL,NULL,NULL,"2025-03-17 02:03:14.013132"
"TPBI","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.59931",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.58","6.54",NULL,"7.650000095367432",NULL,NULL,NULL,NULL,"2025-03-17 02:03:16.190738"
"TPCH","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.58401",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.36","4.97",NULL,"13.619999885559082",NULL,NULL,NULL,NULL,"2025-03-17 02:03:18.379291"
"TPCS","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.05114",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.53","0.0",NULL,"1.940000057220459",NULL,NULL,NULL,NULL,"2025-03-17 02:03:20.576958"
"TPIPL","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.076",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.34","12.86",NULL,"5.099999904632568",NULL,NULL,NULL,NULL,"2025-03-17 02:03:22.756554"
"TPIPP","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.393",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.56","5.85",NULL,"6.960000038146973",NULL,NULL,NULL,NULL,"2025-03-17 02:03:24.964111"
"TPL","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.006",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.35","95.36",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:03:27.162638"
"TPLAS","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.043",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.85","22.89",NULL,"4.039999961853027",NULL,NULL,NULL,NULL,"2025-03-17 02:03:29.346996"
"TPOLY","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.12981",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.29","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:03:31.538147"
"TPP","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.62954",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.43","17.16",NULL,"4.170000076293945",NULL,NULL,NULL,NULL,"2025-03-17 02:03:33.715149"
"TPRIME","STOCK","CS","Open1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.58",NULL,NULL,"5.980000019073486",NULL,NULL,NULL,NULL,"2025-03-17 02:03:35.938381"
"TPS","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.34",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.35","12.02",NULL,"5.150000095367432",NULL,NULL,NULL,NULL,"2025-03-17 02:03:38.112778"
"TQM","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.35145",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3.02","10.72",NULL,"6.559999942779541",NULL,NULL,NULL,NULL,"2025-03-17 02:03:40.267765"
"TQR","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.44",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.29","11.69",NULL,"7.840000152587891",NULL,NULL,NULL,NULL,"2025-03-17 02:03:42.45363"
"TR","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.09321",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.27","0.0",NULL,"0.14000000059604645",NULL,NULL,NULL,NULL,"2025-03-17 02:03:44.643089"
"TRC","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.6957",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"23.43","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:03:46.795389"
"TRITN","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.0532",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.81","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:03:48.995847"
"TRP","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.39674",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.32","16.32",NULL,"3.0799999237060547",NULL,NULL,NULL,NULL,"2025-03-17 02:03:51.164936"
"TRT","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.72521",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.8","4.55",NULL,"11.210000038146973",NULL,NULL,NULL,NULL,"2025-03-17 02:03:53.34431"
"TRU","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.57",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.56","5.76",NULL,"9.260000228881836",NULL,NULL,NULL,NULL,"2025-03-17 02:03:55.505346"
"TRUBB","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.26896",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.2","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:03:57.712612"
"TRUE","STOCK","CS","Open1",3000,NULL,"10.2","-0.8","-0.31737",NULL,NULL,NULL,"10.2",NULL,NULL,NULL,"10.2",NULL,"10.2",NULL,NULL,"4.96","0.0","-7.27","0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:03:59.88525"
"TRV","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.0462",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.78","32.28",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:04:02.088259"
"TSC","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.28606",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.01","11.37",NULL,"9.600000381469727",NULL,NULL,NULL,NULL,"2025-03-17 02:04:04.249647"
"TSE","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.23679",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.26","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:04:06.515117"
"TSI","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.00166",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.62","36.23",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:04:09.317845"
"TSR","STOCK","CS","Open1",0,NULL,NULL,NULL,"-1.18335",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.29","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:04:11.52624"
"TSTE","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.26709",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.2","41.18",NULL,"0.9100000262260437",NULL,NULL,NULL,NULL,"2025-03-17 02:04:13.719927"
"TSTH","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.0213",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.32","10.88",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:04:15.886608"
"TTA","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.73",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.28","6.12",NULL,"4.949999809265137",NULL,NULL,NULL,NULL,"2025-03-17 02:04:18.056435"
"TTB","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.78","8.82",NULL,"5.489999771118164",NULL,NULL,NULL,NULL,"2025-03-17 02:04:20.224427"
"TTCL","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.87248",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.3","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:04:22.395215"
"TTI","STOCK","CS","Open1",0,NULL,NULL,NULL,"-1.91749",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.6","0.0",NULL,"1.9199999570846558",NULL,NULL,NULL,NULL,"2025-03-17 02:04:24.580748"
"TTLPF","STOCK","CS","Open1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.15",NULL,NULL,"17.850000381469727",NULL,NULL,NULL,NULL,"2025-03-17 02:04:26.762567"
"TTT","STOCK","CS","Open1",0,NULL,NULL,NULL,"5.07279",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.41","7.66",NULL,"4.110000133514404",NULL,NULL,NULL,NULL,"2025-03-17 02:04:28.943564"
"TTW","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.69948",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.24","12.58",NULL,"6.820000171661377",NULL,NULL,NULL,NULL,"2025-03-17 02:04:31.137964"
"TU","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.97","9.5",NULL,"5.849999904632568",NULL,NULL,NULL,NULL,"2025-03-17 02:04:33.327259"
"TU-PF","STOCK","CS","Open1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.72",NULL,NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:04:35.505562"
"TURTLE","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.12716",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.56","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:04:37.756132"
"TVDH","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.0126",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.42","12.67",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:04:39.938818"
"TVH","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.13","7.22",NULL,"5.0",NULL,NULL,NULL,NULL,"2025-03-17 02:04:42.108813"
"TVO","STOCK","CS","Open1",0,NULL,NULL,NULL,"2.36444",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.89","9.81",NULL,"7.460000038146973",NULL,NULL,NULL,NULL,"2025-03-17 02:04:44.298228"
"TVT","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.0058",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.35","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:04:46.47541"
"TWP","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.29897",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.19","0.0",NULL,"0.6499999761581421",NULL,NULL,NULL,NULL,"2025-03-17 02:04:48.670259"
"TWPC","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.08111",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.41","0.0",NULL,"2.5199999809265137",NULL,NULL,NULL,NULL,"2025-03-17 02:04:50.836331"
"TWZ","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.00245",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.16","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:04:53.002335"
"TYCN","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.47",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.28","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:04:55.217635"
"UAC","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.25273",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.2","11.79",NULL,"16.780000686645508",NULL,NULL,NULL,NULL,"2025-03-17 02:04:57.389874"
"UBA","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.1203",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.87","7.81",NULL,"10.640000343322754",NULL,NULL,NULL,NULL,"2025-03-17 02:04:59.569831"
"UBE","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.06468",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.35","8.19",NULL,"4.449999809265137",NULL,NULL,NULL,NULL,"2025-03-17 02:05:01.749487"
"UBIS","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.07718",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.51","14.9",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:05:03.902955"
"UEC","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.05511",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.39","0.0",NULL,"7.5",NULL,NULL,NULL,NULL,"2025-03-17 02:05:06.118481"
"UKEM","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.006",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.77","91.71",NULL,"1.8899999856948853",NULL,NULL,NULL,NULL,"2025-03-17 02:05:08.373859"
"UMI","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.06186",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.36","10.18",NULL,"3.9700000286102295",NULL,NULL,NULL,NULL,"2025-03-17 02:05:10.55386"
"UMS","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.04604",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.38","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:05:12.760435"
"UNIQ","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.16932",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.23","10.39",NULL,"3.9800000190734863",NULL,NULL,NULL,NULL,"2025-03-17 02:05:14.934448"
"UOBKH","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.25872",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.62","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:05:17.115285"
"UP","STOCK","CS","Open1",0,NULL,NULL,NULL,"2.00386",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.72","8.83",NULL,"6.670000076293945",NULL,NULL,NULL,NULL,"2025-03-17 02:05:19.288221"
"UPF","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.23109",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.64","24.37",NULL,"2.869999885559082",NULL,NULL,NULL,NULL,"2025-03-17 02:05:21.495939"
"UPOIC","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.50247",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.24","12.54",NULL,"5.239999771118164",NULL,NULL,NULL,NULL,"2025-03-17 02:05:23.671068"
"UREKA","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.03504",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.02","23.97",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:05:25.892504"
"UTP","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.95337",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.09","8.23",NULL,"8.279999732971191",NULL,NULL,NULL,NULL,"2025-03-17 02:05:28.067654"
"UV","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.04076",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.19","39.44",NULL,"8.180000305175781",NULL,NULL,NULL,NULL,"2025-03-17 02:05:30.244895"
"UVAN","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.34983",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.91","7.22",NULL,"10.260000228881836",NULL,NULL,NULL,NULL,"2025-03-17 02:05:32.420503"
"VARO","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.30559",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.5","3.45",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:05:34.703084"
"VCOM","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.28555",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.29","8.4",NULL,"12.5",NULL,NULL,NULL,NULL,"2025-03-17 02:05:36.861059"
"VGI","STOCK","CS","Open1",1008200,NULL,"3.54","0.32","0.03704",NULL,NULL,NULL,"3.54",NULL,NULL,NULL,"3.54",NULL,"3.54",NULL,NULL,"1.7","122.5","9.94","0.0",NULL,NULL,NULL,NULL,"2025-03-17 02:05:39.097541"
"VIBHA","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.0517",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.91","31.27",NULL,"3.0899999141693115",NULL,NULL,NULL,NULL,"2025-03-17 02:05:41.28096"
"VIH","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.53145",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.28","14.33",NULL,"3.380000114440918",NULL,NULL,NULL,NULL,"2025-03-17 02:05:43.469214"
